generation,leftchild,rightchild,abstime,betainit,betashift
1180000,Grampus_griseus,Pseudorca_crassidens,28.2678,0.995729,0.0424247
1180000,Lissodelphis_borealis,Lissodelphis_peronii,32.1471,0.249806,-0.0410098
1180000,Sotalia_fluviatilis,NA,33.0801,0.356911,0.0236853
1190000,Balaena_mysticetus,Physeter_catodon,0,0.991985,-0.100253
1190000,Eubalaena_australis,Eubalaena_glacialis,27.6956,0.0286247,-0.00219187
1190000,Balaena_mysticetus,Caperea_marginata,4.4762,4.15866,0.00725146
1190000,Physeter_catodon,NA,18.6212,0.712776,0.0686339
1190000,Berardius_arnuxii,Berardius_bairdii,18.3189,0.295893,-0.000582856
1190000,Delphinapterus_leucas,Monodon_monoceros,28.2407,1.2616,-0.0176732
1190000,Orcinus_orca,NA,26.4529,8.526,-0.0436027
1190000,Grampus_griseus,Pseudorca_crassidens,28.1409,1.11664,0.0165407
1200000,Balaena_mysticetus,Physeter_catodon,0,1.24916,-0.100253
1200000,Balaena_mysticetus,NA,34.4043,2.99694,-0.00899935
1200000,Eschrichtius_robustus,Balaenoptera_acutorostrata,15.5309,3.81392,0.100826
1200000,Physeter_catodon,NA,14.1376,2.13,-0.000828076
1200000,Tasmacetus_shepherdi,NA,33.4454,0.498036,0.0523106
1200000,Berardius_arnuxii,Berardius_bairdii,18.6681,1.04345,-0.036931
1200000,Orcinus_orca,NA,25.8935,2.4112,-0.0267892
1200000,Grampus_griseus,Pseudorca_crassidens,29.4888,1.13323,-0.07414
1210000,Balaena_mysticetus,Physeter_catodon,0,0.493081,-0.0636894
1210000,Eubalaena_australis,Eubalaena_glacialis,28.6218,0.0106991,-0.0162245
1210000,Eubalaena_australis,Eubalaena_glacialis,29.5352,0.0799965,0.147709
1210000,Balaena_mysticetus,Caperea_marginata,7.01778,1.71148,0.0541194
1210000,Physeter_catodon,Kogia_breviceps,13.686,1.71597,0.0152151
1210000,Berardius_arnuxii,Berardius_bairdii,19.2398,1.00083,0.0248863
1210000,Orcinus_orca,NA,26.2979,1.10909,-0.00751563
1210000,Grampus_griseus,Pseudorca_crassidens,27.8334,0.38176,-0.0424931
1220000,Balaena_mysticetus,Physeter_catodon,0,0.428703,-0.0636894
1220000,Eubalaena_australis,Eubalaena_glacialis,29.2984,0.0452825,0.0610907
1220000,Caperea_marginata,NA,16.1866,0.969341,0.05934
1220000,Balaena_mysticetus,Caperea_marginata,6.73433,1.38351,0.0572649
1220000,Physeter_catodon,NA,24.8415,1.22618,0.0449349
1220000,Berardius_arnuxii,Berardius_bairdii,23.1177,0.956386,0.0248863
1220000,Mesoplodon_layardii,NA,35.2311,1.43204,0.0128925
1220000,Orcinus_orca,NA,31.6702,2.14258,0.0677409
1220000,Grampus_griseus,Pseudorca_crassidens,29.2718,0.731496,0.0624181
1230000,Balaena_mysticetus,Physeter_catodon,0,1.46066,-0.102567
1230000,Balaena_mysticetus,Caperea_marginata,2.40802,1.0221,0.0585474
1230000,Physeter_catodon,NA,20.8889,0.499748,0.0512588
1230000,Berardius_arnuxii,Berardius_bairdii,28.9627,1.8098,0.0275832
1230000,Orcinus_orca,NA,32.2976,2.66983,0.0668879
1230000,Orcaella_brevirostris,Grampus_griseus,26.7853,0.625047,-0.0213946
1240000,Balaena_mysticetus,Physeter_catodon,0,0.699895,-0.0800875
1240000,Balaena_mysticetus,NA,29.8281,1.32096,-0.0719562
1240000,Balaena_mysticetus,Caperea_marginata,1.58188,2.38794,-0.00425472
1240000,Physeter_catodon,NA,16.9387,2.84769,0.0166756
1240000,Berardius_arnuxii,Berardius_bairdii,26.3141,1.64242,0.044277
1240000,Orcinus_orca,NA,28.7384,0.389876,-0.0760137
1240000,Orcaella_brevirostris,Grampus_griseus,27.1954,0.870212,0.0273755
1250000,Balaena_mysticetus,Physeter_catodon,0,0.43695,-0.0636894
1250000,Balaenoptera_physalus,NA,29.4699,1.98484,-0.0507645
1250000,Balaena_mysticetus,Caperea_marginata,3.79576,2.40246,0.0692531
1250000,Physeter_catodon,NA,23.6318,0.612224,0.0267482
1250000,Physeter_catodon,NA,31.3543,0.206982,0.0581403
1250000,Platanista_gangetica,Platanista_minor,13.2552,0.111861,-0.0412501
1250000,Berardius_arnuxii,Berardius_bairdii,23.2513,1.34176,0.081607
1250000,Hyperoodon_ampullatus,NA,30.5829,0.0864065,0.0216692
1250000,Orcinus_orca,NA,29.6336,1.99118,-0.0123639
1250000,Pseudorca_crassidens,NA,34.2569,1.55933,-0.0902686
1250000,Grampus_griseus,Pseudorca_crassidens,28.7918,0.548524,-0.0656626
1250000,Stenella_longirostris,NA,35.7486,0.240316,-0.0664784
1250000,Tursiops_truncatus,NA,35.1622,0.480223,-0.0783866
1260000,Balaena_mysticetus,Physeter_catodon,0,1.06255,-0.0800875
1260000,Megaptera_novaeangliae,NA,34.3762,0.79848,-0.0214977
1260000,Balaenoptera_borealis,Balaenoptera_edeni,28.5045,1.23992,0.0709743
1260000,Balaena_mysticetus,Caperea_marginata,4.46387,3.38366,0.0510374
1260000,Physeter_catodon,Kogia_breviceps,8.25739,0.393348,0.00878964
1260000,Berardius_arnuxii,Berardius_bairdii,24.6238,1.29855,0.0553284
1260000,Monodon_monoceros,NA,30.4795,0.123231,-0.0557123
1260000,Neophocaena_phocaenoides,NA,35.293,0.00978092,-0.0643484
1260000,Orcinus_orca,NA,25.3098,2.19212,0.0510422
1260000,Grampus_griseus,Pseudorca_crassidens,28.7853,1.44959,-0.089348
1260000,Stenella_longirostris,NA,34.0828,1.33249,-0.0033881
1270000,Balaena_mysticetus,Physeter_catodon,0,1.68755,-0.100253
1270000,Megaptera_novaeangliae,NA,34.9784,1.52958,-0.0774232
1270000,Balaena_mysticetus,Caperea_marginata,3.28123,2.88808,-0.0104953
1270000,Berardius_bairdii,NA,32.0088,0.772966,0.0741208
1270000,Mesoplodon_bidens,NA,32.5111,1.46888,-0.0254844
1270000,Neophocaena_phocaenoides,NA,33.2644,0.143716,0.00206249
1270000,Orcinus_orca,NA,32.1808,1.58532,0.0724125
1270000,Orcaella_brevirostris,NA,29.312,0.113176,-0.00149065
1270000,Grampus_griseus,Pseudorca_crassidens,29.4836,0.289127,-0.0198835
1270000,Cephalorhynchus_heavisidii,NA,35.4024,1.49151,0.066586
1280000,Balaena_mysticetus,Physeter_catodon,0,0.299559,-0.0636894
1280000,Eschrichtius_robustus,NA,30.2286,0.32407,0.0182451
1280000,Balaena_mysticetus,Caperea_marginata,0.339242,2.44602,0.0857576
1280000,Physeter_catodon,NA,14.4524,1.4968,0.0629604
1280000,Physeter_catodon,Kogia_breviceps,10.3248,1.31113,-0.0573848
1280000,Berardius_bairdii,NA,31.407,2.60755,0.034884
1280000,Mesoplodon_bidens,NA,24.9216,0.325379,0.0307996
1280000,Mesoplodon_bidens,NA,29.9218,1.06894,-0.0310723
1280000,Mesoplodon_peruvianus,NA,33.8111,0.99952,-0.0111687
1280000,Orcinus_orca,NA,29.7849,1.09975,0.00375612
1280000,Grampus_griseus,Pseudorca_crassidens,28.35,0.671657,0.0103245
1290000,Balaena_mysticetus,Physeter_catodon,0,0.255383,-0.0636894
1290000,Caperea_marginata,NA,29.4785,0.595437,-0.013993
1290000,Balaena_mysticetus,Caperea_marginata,0.480149,3.08859,0.00314833
1290000,Physeter_catodon,NA,26.9259,0.896122,0.013426
1290000,Platanista_gangetica,Platanista_minor,18.5853,1.16672,0.0204767
1290000,Platanista_gangetica,Platanista_minor,19.4597,0.0157991,-0.0278774
1290000,Berardius_arnuxii,Berardius_bairdii,28.7782,1.63345,-0.0355415
1290000,Mesoplodon_peruvianus,NA,33.1011,0.464293,0.0105409
1290000,Ziphius_cavirostris,Indopacetus_pacificus,19.2221,0.125116,-0.0203045
1290000,Inia_geoffrensis,Pontoporia_blainvillei,16.2638,0.0691205,-0.0696385
1290000,Orcinus_orca,NA,26.3273,0.202187,-0.0117739
1290000,Orcinus_orca,NA,27.7909,2.55543,-0.00847517
1290000,Grampus_griseus,Pseudorca_crassidens,29.006,0.374958,0.0294974
1290000,Orcaella_brevirostris,Grampus_griseus,26.6244,0.558022,0.0533029
1300000,Balaena_mysticetus,Physeter_catodon,0,1.85946,-0.119533
1300000,Balaenoptera_acutorostrata,NA,22.7192,0.677057,-0.0420553
1300000,Balaena_mysticetus,Caperea_marginata,1.3782,1.7847,0.0285912
1300000,Physeter_catodon,NA,22.6112,2.70076,-0.00687192
1300000,Platanista_gangetica,Platanista_minor,5.47174,0.0645334,-0.0532953
1300000,Berardius_arnuxii,Berardius_bairdii,28.8588,0.933897,0.0320055
1300000,Mesoplodon_peruvianus,NA,34.3444,0.915586,-0.0540645
1300000,Inia_geoffrensis,NA,25.7114,0.0570713,-0.0582043
1300000,Orcinus_orca,NA,28.2461,0.572896,-0.0161118
1300000,Grampus_griseus,Pseudorca_crassidens,28.3765,0.232628,0.0360901
1310000,Balaena_mysticetus,Physeter_catodon,0,1.059,-0.097054
1310000,Balaena_mysticetus,Eubalaena_australis,15.7078,0.57331,0.0080894
1310000,Caperea_marginata,NA,20.0566,1.09485,0.0401256
1310000,Balaenoptera_borealis,Balaenoptera_edeni,27.6805,0.0490244,-0.0587092
1310000,Balaena_mysticetus,Caperea_marginata,0.0117772,2.91745,0.0464308
1310000,Physeter_catodon,NA,18.0073,0.463147,-0.0422171
1310000,Berardius_arnuxii,Berardius_bairdii,18.7206,1.97332,0.0715139
1310000,Berardius_arnuxii,Berardius_bairdii,26.1944,1.88237,-0.00979007
1310000,Indopacetus_pacificus,Hyperoodon_ampullatus,22.3861,0.103192,-0.030121
1310000,Mesoplodon_bowdoini,Mesoplodon_carlhubbsi,29.8338,0.444314,0.0245844
1310000,Mesoplodon_peruvianus,NA,34.7747,1.11694,0.0248193
1310000,Phocoena_sinus,NA,35.745,0.349625,-0.0497157
1310000,Mesoplodon_bidens,NA,31.7683,0.0711966,0.0479071
1310000,Orcinus_orca,NA,29.7266,2.35584,0.0121436
1310000,Grampus_griseus,Pseudorca_crassidens,28.7995,0.538752,-0.0374532
1320000,Balaena_mysticetus,Physeter_catodon,0,0.287697,-0.0543864
1320000,Caperea_marginata,NA,10.5691,1.09182,0.0025449
1320000,Balaenoptera_edeni,NA,35.0647,0.154085,0.0827635
1320000,Balaena_mysticetus,Caperea_marginata,1.98982,3.20656,0.00314833
1320000,Physeter_catodon,Kogia_breviceps,12.574,1.97589,-0.00520247
1320000,Berardius_arnuxii,Berardius_bairdii,26.3005,1.9924,-0.0382972
1320000,Mesoplodon_peruvianus,NA,31.6336,0.459423,0.0163215
1320000,Orcinus_orca,NA,32.5664,2.36738,0.0878748
1320000,Feresa_attenuata,Peponocephala_electra,30.8334,0.421127,0.105127
1320000,Grampus_griseus,Pseudorca_crassidens,27.7485,0.475829,-0.00459025
1330000,Balaena_mysticetus,Physeter_catodon,0,0.297295,-0.0556696
1330000,Eschrichtius_robustus,NA,27.2893,5.17811,-0.00503488
1330000,Balaena_mysticetus,Caperea_marginata,1.61101,2.67389,0.0167017
1330000,Kogia_breviceps,NA,34.3861,4.0779,-0.0762193
1330000,Physeter_catodon,Kogia_breviceps,11.8651,0.525534,0.0537911
1330000,Berardius_arnuxii,Berardius_bairdii,28.0496,3.59129,0.0566909
1330000,Orcinus_orca,NA,28.5928,0.970091,-0.0775589
1330000,Grampus_griseus,Pseudorca_crassidens,28.9351,0.187617,0.109589
1330000,Lagenodelphis_hosei,NA,34.6242,0.260533,0.00638601
1340000,Balaena_mysticetus,Physeter_catodon,0,3.1475,-0.118503
1340000,Balaena_mysticetus,NA,29.504,0.663955,-0.0158283
1340000,Balaena_mysticetus,Eubalaena_australis,25.7108,0.239441,-0.0910185
1340000,Caperea_marginata,NA,19.947,0.523767,0.124288
1340000,Balaenoptera_physalus,NA,31.1463,1.06478,0.0127467
1340000,Eschrichtius_robustus,Balaenoptera_acutorostrata,10.9263,1.73835,0.0524585
1340000,Tasmacetus_shepherdi,NA,24.485,0.0456609,0.0515941
1340000,Berardius_arnuxii,Berardius_bairdii,22.9891,1.57219,-0.0470936
1340000,Orcinus_orca,NA,28.4298,0.890638,-0.016955
1340000,Globicephala_macrorhynchus,Globicephala_melas,32.894,3.89892,0.0882096
1340000,Lagenorhynchus_obliquidens,NA,33.759,0.862203,-0.0416243
1350000,Balaena_mysticetus,Physeter_catodon,0,1.29484,-0.0983372
1350000,Balaena_mysticetus,NA,35.5358,1.34546,-0.0744495
1350000,Eubalaena_australis,Eubalaena_glacialis,31.2746,0.353161,0.0599154
1350000,Balaena_mysticetus,Caperea_marginata,2.84323,2.53262,0.00672264
1350000,Physeter_catodon,Kogia_breviceps,7.78997,0.559137,0.0774525
1350000,Berardius_arnuxii,Berardius_bairdii,19.281,0.725963,-0.0610502
1350000,Mesoplodon_europaeus,NA,35.2202,1.2942,0.000994595
1350000,Tasmacetus_shepherdi,Berardius_arnuxii,5.91474,0.181653,-0.0341274
1350000,Phocoena_sinus,NA,33.1541,0.308706,0.060693
1350000,Orcinus_orca,NA,28.0788,1.83367,-0.0329478
1350000,Pseudorca_crassidens,NA,35.2055,0.990873,-0.0435528
1350000,Pseudorca_crassidens,Feresa_attenuata,30.2247,0.0927574,-0.0286415
1360000,Balaena_mysticetus,Physeter_catodon,0,1.16952,-0.0983372
1360000,Balaena_mysticetus,Caperea_marginata,1.7664,2.55001,-0.0043294
1360000,Physeter_catodon,NA,23.2213,0.0747302,0.0121908
1360000,Kogia_simus,NA,35.0421,0.254198,-0.0441486
1360000,Berardius_arnuxii,Berardius_bairdii,24.5442,2.33675,0.0729674
1360000,Phocoena_spinipinnis,NA,31.8257,1.86681,0.035706
1360000,Orcinus_orca,NA,29.1009,0.83281,0.0258566
1360000,Grampus_griseus,Pseudorca_crassidens,29.4662,1.18112,-0.0622647
1370000,Balaena_mysticetus,Physeter_catodon,0,1.86961,-0.120817
1370000,Balaenoptera_physalus,Megaptera_novaeangliae,21.8672,0.488593,-0.114967
1370000,Balaena_mysticetus,Caperea_marginata,2.43405,3.34319,0.00681383
1370000,Physeter_catodon,Kogia_breviceps,11.8728,0.236787,-0.00836036
1370000,Tasmacetus_shepherdi,NA,19.9175,0.104898,-0.0075061
1370000,Berardius_arnuxii,Ziphius_cavirostris,17.3927,0.474787,-0.0998948
1370000,Orcinus_orca,NA,28.6029,1.58952,-0.0297282
1370000,Feresa_attenuata,NA,32.186,1.33061,0.021966
1370000,Orcaella_brevirostris,Grampus_griseus,27.1564,0.970451,-0.0819051
1380000,Balaena_mysticetus,Physeter_catodon,0,0.41797,-0.0544008
1380000,Balaena_mysticetus,Caperea_marginata,1.28709,0.944365,0.0753429
1380000,Balaena_mysticetus,Caperea_marginata,4.38411,2.06899,0.00658422
1380000,Physeter_catodon,NA,20.866,0.0757367,-0.080775
1380000,Physeter_catodon,NA,26.9929,2.56297,0.0629468
1380000,Tasmacetus_shepherdi,NA,28.01,0.637536,0.0226636
1380000,Berardius_arnuxii,Berardius_bairdii,24.4915,0.412802,0.0228071
1380000,Orcinus_orca,NA,26.1071,0.900574,-0.0309088
1380000,Orcaella_brevirostris,Grampus_griseus,26.7829,0.156371,0.0686916
1380000,Inia_geoffrensis,Delphinapterus_leucas,8.55364,0.102302,-0.0415867
1390000,Balaena_mysticetus,Physeter_catodon,0,0.18849,-0.0544008
1390000,Balaena_mysticetus,Eubalaena_australis,13.6327,0.289582,0.0481354
1390000,Balaena_mysticetus,Caperea_marginata,3.92885,1.23774,0.0753429
1390000,Physeter_catodon,NA,26.3489,1.0874,0.0192422
1390000,Berardius_bairdii,NA,31.13,2.16616,-0.036643
1390000,Ziphius_cavirostris,NA,31.3036,0.136776,-0.0408361
1390000,Mesoplodon_bowdoini,NA,32.7769,1.92105,-0.000353184
1390000,Mesoplodon_peruvianus,NA,33.5881,0.515326,0.0249315
1390000,Orcinus_orca,NA,26.5295,0.897681,-0.0413301
1390000,Grampus_griseus,Pseudorca_crassidens,28.3362,0.706506,0.0686916
1400000,Balaena_mysticetus,Physeter_catodon,0,1.90901,-0.0970684
1400000,Caperea_marginata,NA,25.854,0.813446,-0.0716946
1400000,Balaenoptera_physalus,Megaptera_novaeangliae,23.4152,2.02315,-0.00309651
1400000,Balaenoptera_borealis,Balaenoptera_edeni,26.0977,0.0739555,-0.025498
1400000,Balaenoptera_borealis,Balaenoptera_edeni,27.462,0.0616366,-0.0901803
1400000,Balaena_mysticetus,Caperea_marginata,3.48413,1.64453,0.0216818
1400000,Berardius_arnuxii,Berardius_bairdii,22.4353,0.627826,0.0549391
1400000,Orcinus_orca,NA,28.6016,4.88975,-0.0457188
1400000,Grampus_griseus,Pseudorca_crassidens,28.7315,0.680969,0.0695323
1410000,Balaena_mysticetus,Physeter_catodon,0,0.531431,-0.0641346
1410000,Balaena_mysticetus,Caperea_marginata,6.43844,3.47624,0.0805144
1410000,Balaenoptera_acutorostrata,Balaenoptera_physalus,20.5845,2.50844,-0.018962
1410000,Balaenoptera_borealis,Balaenoptera_edeni,29.907,0.831156,-0.0886034
1410000,Berardius_arnuxii,Berardius_bairdii,24.4364,0.79596,-0.0250372
1410000,Orcinus_orca,NA,31.2865,1.55068,-0.134694
1410000,Pseudorca_crassidens,NA,33.22,2.14211,0.0145435
1410000,Peponocephala_electra,Globicephala_macrorhynchus,32.093,0.557234,-5.97829e-05
1420000,Balaena_mysticetus,Physeter_catodon,0,3.36335,-0.117234
1420000,Berardius_arnuxii,Berardius_bairdii,27.9909,0.715136,-0.0825432
1420000,Orcinus_orca,NA,29.3964,0.402668,-0.0260419
1420000,Balaena_mysticetus,Caperea_marginata,6.89618,1.34612,0.0861694
1420000,Mesoplodon_grayi,NA,32.8933,0.30802,0.0941541
1420000,Delphinapterus_leucas,NA,32.5283,0.0731513,-0.0413508
1420000,Phocoena_sinus,NA,33.6858,0.323116,0.0399001
1420000,Orcinus_orca,NA,26.1006,1.42233,-0.0224737
1420000,Grampus_griseus,Pseudorca_crassidens,27.6864,1.10049,0.0426684
1430000,Balaena_mysticetus,Physeter_catodon,0,0.755747,-0.0970684
1430000,Eubalaena_australis,Eubalaena_glacialis,30.9764,0.857762,0.0636073
1430000,Eschrichtius_robustus,NA,26.9454,3.24036,0.00758185
1430000,Balaenoptera_physalus,NA,29.6316,0.711192,0.0356901
1430000,Balaenoptera_physalus,NA,30.8846,0.372946,0.0101415
1430000,Megaptera_novaeangliae,NA,25.7079,1.57843,-0.04309
1430000,Eschrichtius_robustus,Balaenoptera_acutorostrata,16.9963,2.35037,0.0617675
1430000,Balaena_mysticetus,Caperea_marginata,6.5954,0.724358,0.078207
1430000,Kogia_breviceps,Kogia_simus,18.12,0.0686532,-0.0638082
1430000,Physeter_catodon,Kogia_breviceps,7.47453,1.07712,0.0516842
1430000,Berardius_arnuxii,Berardius_bairdii,21.9234,2.21811,-0.0249501
1430000,Mesoplodon_grayi,Mesoplodon_peruvianus,30.1432,1.4983,-0.0430884
1430000,Tasmacetus_shepherdi,Berardius_arnuxii,4.99815,1.33987,-0.0791389
1430000,Monodon_monoceros,NA,30.8275,1.10373,0.0222972
1430000,Orcinus_orca,NA,30.069,2.44025,0.00418428
1430000,Pseudorca_crassidens,NA,35.1584,0.438807,0.0398626
1430000,Grampus_griseus,Pseudorca_crassidens,28.8398,1.14436,0.0128918
1440000,Balaena_mysticetus,Physeter_catodon,0,2.09169,-0.119548
1440000,Balaena_mysticetus,Eubalaena_australis,14.346,0.480109,0.024339
1440000,Eschrichtius_robustus,Balaenoptera_acutorostrata,14.918,1.48495,0.036017
1440000,Physeter_catodon,Kogia_breviceps,12.399,0.940235,-0.0327784
1440000,Berardius_arnuxii,Berardius_bairdii,27.2531,3.0097,0.0448687
1440000,Tasmacetus_shepherdi,Berardius_arnuxii,4.50436,1.56481,-0.0977888
1440000,Inia_geoffrensis,NA,19.034,0.936345,-0.0630017
1440000,Orcinus_orca,NA,29.5248,3.26469,0.0452344
1440000,Pseudorca_crassidens,Feresa_attenuata,29.8641,0.499054,0.0349732
1440000,Ziphius_cavirostris,Indopacetus_pacificus,19.3295,0.223197,0.0113867
1450000,Balaena_mysticetus,Physeter_catodon,0,1.16539,-0.0970684
1450000,Balaena_mysticetus,NA,30.05,1.70456,0.0327474
1450000,Eschrichtius_robustus,NA,28.1712,0.120568,-0.0644116
1450000,Caperea_marginata,Eschrichtius_robustus,9.01191,3.66212,-0.0307408
1450000,Physeter_catodon,NA,28.4956,4.15834,0.0554704
1450000,Berardius_arnuxii,Berardius_bairdii,23.0851,0.566977,0.0499565
1450000,Mesoplodon_peruvianus,NA,34.7225,0.778653,-0.0160997
1450000,Orcinus_orca,NA,28.6114,1.83153,0.0132969
1450000,Orcaella_brevirostris,NA,29.3211,0.0514075,-0.0718844
1450000,Grampus_griseus,Pseudorca_crassidens,28.392,0.401853,-0.0399669
1450000,Orcaella_brevirostris,Grampus_griseus,26.9463,0.399586,-0.0632419
1450000,Sotalia_fluviatilis,NA,34.1994,0.0912091,-0.0266876
1460000,Balaena_mysticetus,Physeter_catodon,0,1.79077,-0.117234
1460000,Balaena_mysticetus,Caperea_marginata,2.94552,2.57903,0.0787718
1460000,Physeter_catodon,NA,18.5547,0.737679,7.71272e-05
1460000,Berardius_arnuxii,Berardius_bairdii,25.1161,0.902253,0.00137411
1460000,Orcinus_orca,NA,25.2783,3.3591,0.173997
1460000,Orcaella_brevirostris,Grampus_griseus,27.4785,0.36415,-0.015538
1460000,Stenella_longirostris,NA,35.8567,1.1553,0.0211261
1470000,Balaena_mysticetus,Physeter_catodon,0,0.646472,-0.0911585
1470000,Caperea_marginata,NA,28.5267,1.6591,-0.06909
1470000,Caperea_marginata,NA,33.2918,0.263151,0.0295369
1470000,Balaenoptera_acutorostrata,NA,26.3654,1.64047,0.0212754
1470000,Balaenoptera_edeni,NA,34.6793,0.741034,0.0250267
1470000,Balaenoptera_borealis,Balaenoptera_edeni,24.2393,0.126853,0.0146257
1470000,Balaena_mysticetus,Caperea_marginata,5.64118,1.66783,0.012853
1470000,Physeter_catodon,NA,22.7628,0.805394,0.0507074
1470000,Berardius_arnuxii,Berardius_bairdii,22.7967,0.935288,0.0152113
1470000,Mesoplodon_europaeus,NA,34.2571,4.3639,0.0589931
1470000,Orcinus_orca,NA,25.7033,1.08878,-0.00299862
1470000,Mesoplodon_layardii,NA,32.2923,3.05109,-0.044595
1470000,Mesoplodon_peruvianus,NA,33.2082,0.212368,-0.0489432
1470000,Peponocephala_electra,NA,35.2011,0.400857,0.0184184
1470000,Orcinus_orca,NA,25.8476,0.894553,0.0168581
1470000,Grampus_griseus,Pseudorca_crassidens,28.1955,0.448156,0.0226842
1470000,Sousa_chinensis,NA,34.545,0.179784,0.00327326
1480000,Balaena_mysticetus,Physeter_catodon,0,1.15786,-0.0624341
1480000,Balaenoptera_acutorostrata,NA,32.9467,0.511412,0.0714367
1480000,Balaena_mysticetus,Caperea_marginata,2.83499,1.34205,0.128856
1480000,Mesoplodon_peruvianus,NA,32.1412,0.725996,-0.0378289
1480000,Eubalaena_glacialis,NA,35.2557,0.14951,-0.00253641
1480000,Orcinus_orca,NA,26.123,0.607803,-0.0153881
1480000,Orcaella_brevirostris,Grampus_griseus,27.4283,0.182932,0.034731
1480000,Stenella_clymene,Stenella_coeruleoalba,33.4769,0.044567,0.0286527
1490000,Balaena_mysticetus,Physeter_catodon,0,1.32952,-0.0624341
1490000,Eschrichtius_robustus,Balaenoptera_acutorostrata,15.8879,1.88143,0.00983487
1490000,Mesoplodon_europaeus,NA,29.5182,0.0825524,-0.0706315
1500000,Balaena_mysticetus,Physeter_catodon,0,0.709034,-0.0904776
1500000,Balaena_mysticetus,NA,31.8927,0.761469,0.0110951
1500000,Balaenoptera_musculus,NA,33.3661,0.725022,0.0396167
1500000,Balaena_mysticetus,Caperea_marginata,1.51388,2.08986,0.0219582
1500000,Physeter_catodon,NA,19.8974,2.89322,0.073755
1500000,Berardius_arnuxii,Berardius_bairdii,19.8737,0.295315,0.0524937
1500000,Ziphius_cavirostris,NA,30.4048,0.0792716,-0.0118874
1500000,Mesoplodon_hectori,NA,32.7786,0.853336,0.0449123
1500000,Inia_geoffrensis,NA,24.4683,0.00746632,0.0564843
1500000,Pontoporia_blainvillei,NA,30.7586,0.407195,-0.00325111
1500000,Orcinus_orca,NA,27.8948,3.17094,0.00558771
1500000,Orcaella_brevirostris,Grampus_griseus,26.4235,0.423004,-0.0417362
1510000,Balaena_mysticetus,Physeter_catodon,0,0.943934,-0.0904776
1510000,Balaena_mysticetus,Caperea_marginata,1.0269,1.17938,0.123652
1510000,Physeter_catodon,NA,20.3389,0.864699,0.00516736
1510000,Berardius_arnuxii,Berardius_bairdii,25.1867,1.3671,0.00744842
1510000,Berardius_arnuxii,Berardius_bairdii,26.3425,0.465336,0.000695292
1510000,Orcinus_orca,NA,30.1918,1.19801,0.0383518
1510000,Grampus_griseus,Pseudorca_crassidens,28.8522,0.819726,0.00410718
1520000,Balaena_mysticetus,Physeter_catodon,0,0.938015,-0.0998682
1520000,Balaenoptera_physalus,NA,28.1669,0.115871,-0.0652109
1520000,Balaenoptera_edeni,NA,33.572,0.415641,0.0374519
1520000,Balaena_mysticetus,Caperea_marginata,5.52663,2.55033,0.113724
1520000,Berardius_arnuxii,Berardius_bairdii,24.0208,2.08718,0.0292577
1520000,Orcinus_orca,NA,31.001,2.07407,0.038059
1520000,Peponocephala_electra,NA,34.6552,0.20548,0.0299918
1520000,Orcaella_brevirostris,Grampus_griseus,26.5398,0.280465,0.00753625
1530000,Balaena_mysticetus,Physeter_catodon,0,1.0824,-0.0998682
1530000,Balaenoptera_acutorostrata,Balaenoptera_physalus,20.4685,0.636203,0.01132
1530000,Balaena_mysticetus,Caperea_marginata,2.59737,1.67964,0.0274111
1530000,Physeter_catodon,NA,18.2417,0.660982,0.0340328
1530000,Berardius_arnuxii,Berardius_bairdii,24.7478,1.59563,-0.0171584
1530000,Mesoplodon_stejnegeri,NA,35.5788,0.273634,-0.0799193
1530000,Orcinus_orca,NA,30.2593,1.4108,-0.00722187
1530000,Pseudorca_crassidens,Feresa_attenuata,30.2736,0.786713,-0.00158476
1530000,Sotalia_fluviatilis,NA,34.921,1.60612,0.015922
1540000,Balaena_mysticetus,Physeter_catodon,0,1.67728,-0.112666
1540000,Eubalaena_glacialis,NA,35.6705,0.969993,-0.0742316
1540000,Balaena_mysticetus,Eubalaena_australis,18.6588,0.786811,-0.0186913
1540000,Balaena_mysticetus,Caperea_marginata,6.99571,1.66148,0.00154833
1540000,Physeter_catodon,NA,17.9822,1.7094,0.00250621
1540000,Tasmacetus_shepherdi,NA,23.6587,0.0787865,0.0689877
1540000,Tasmacetus_shepherdi,NA,24.7953,0.0392484,0.0280299
1540000,Berardius_arnuxii,Berardius_bairdii,25.7955,2.00273,-0.0380887
1540000,Orcinus_orca,NA,28.7959,1.65122,-0.0416215
1540000,Pseudorca_crassidens,Feresa_attenuata,30.1392,0.787667,0.0044618
1540000,Lissodelphis_peronii,NA,34.9137,2.58814,0.00587047
1540000,Lissodelphis_borealis,Lissodelphis_peronii,32.0222,0.436528,0.0032915
1550000,Balaena_mysticetus,Physeter_catodon,0,2.98759,-0.112666
1550000,Balaena_mysticetus,Eubalaena_australis,10.7268,0.965382,0.101781
1550000,Balaenoptera_edeni,NA,34.5649,0.375065,-0.0310695
1550000,Balaena_mysticetus,Caperea_marginata,5.1318,2.84727,0.00154833
1550000,Physeter_catodon,NA,26.8653,0.696621,-0.000395858
1550000,Berardius_arnuxii,Berardius_bairdii,22.4321,1.27898,-0.00961494
1550000,Mesoplodon_stejnegeri,NA,32.2306,1.62532,-0.0553197
1550000,Orcinus_orca,NA,26.663,4.43891,-0.0495522
1550000,Grampus_griseus,NA,33.8075,3.56409,0.0458704
